GEO_ID|B25064_E001|B25064_M001
1400000US25021411102|-666666666|-222222222
1400000US25021411200|2105|358
1400000US25021411301|1675|142
1400000US25021411302|2576|477
1400000US25021412100|1609|1332
1400000US25021412200|2310|72
1400000US25021412300|2934|272
1400000US25021413100|1657|298
1400000US25021413201|1448|378
1400000US25021413202|2787|449
1400000US25021413300|2279|94
1400000US25021413401|1707|95
1400000US25021413402|2234|44
1400000US25021413500|2210|79
1400000US25021414100|2496|1103
1400000US25021414200|3151|180
1400000US25021414300|1753|392
1400000US25021415101|1798|383
1400000US25021415103|2205|297
1400000US25021415104|1560|1001
1400000US25021415201|2295|301
1400000US25021415202|2639|439
1400000US25021415300|2708|1569
1400000US25021416101|-666666666|-222222222
1400000US25021416102|2002|233
1400000US25021416200|1379|173
1400000US25021416300|1983|307
1400000US25021416400|-666666666|-222222222
1400000US25021417100|1882|122
1400000US25021417201|2485|168
1400000US25021417202|1953|423
1400000US25021417300|2978|388
1400000US25021417400|2530|1727
1400000US25021417501|2148|87
1400000US25021417502|1915|227
1400000US25021417601|1822|205
1400000US25021417602|1650|98
1400000US25021417702|1918|169
1400000US25021417703|1743|305
1400000US25021417704|2280|265
1400000US25021417801|1973|295
1400000US25021417802|627|108
1400000US25021417901|1757|123
1400000US25021417902|1984|182
1400000US25021418002|2014|119
1400000US25021418003|2730|127
1400000US25021418004|1874|137
1400000US25021418101|1952|172
1400000US25021418102|2308|225
1400000US25021418201|1973|229
1400000US25021419100|1990|273
1400000US25021419200|1206|527
1400000US25021419300|1435|731
1400000US25021419400|1816|1415
1400000US25021419500|2370|284
1400000US25021419601|2991|1014
1400000US25021419602|1602|1061
1400000US25021419700|1982|759
1400000US25021419800|1788|331
1400000US25021420101|2437|447
1400000US25021420102|2515|461
1400000US25021420201|832|739
1400000US25021420202|2128|173
1400000US25021420301|1806|189
1400000US25021420302|1950|279
1400000US25021421100|-666666666|-222222222
1400000US25021421200|1553|629
1400000US25021422100|2217|429
1400000US25021422201|2347|157
1400000US25021422202|1672|164
1400000US25021422301|2023|990
1400000US25021422303|2021|188
1400000US25021422304|2158|711
1400000US25021422401|1829|453
1400000US25021422402|1604|296
1400000US25021422501|1833|222
1400000US25021422502|1690|159
1400000US25021422600|2190|300
1400000US25021422700|1763|300
1400000US25021422800|1871|140
1400000US25021423101|-666666666|-222222222
1400000US25021423102|2547|622
1400000US25021440101|2038|167
1400000US25021440102|1588|445
1400000US25021441202|-666666666|-222222222
1400000US25021441203|-666666666|-222222222
1400000US25021441204|1125|539
1400000US25021442101|1700|397
1400000US25021442103|-666666666|-222222222
1400000US25021442104|1712|454
1400000US25021442105|2485|310
1400000US25021442201|2201|251
1400000US25021442203|2099|172
1400000US25021442204|1048|148
1400000US25021443103|1534|328
1400000US25021443104|1175|784
1400000US25021443105|-666666666|-222222222
1400000US25021443106|2198|509
1400000US25021456101|2331|327
1400000US25021456102|1679|300
1400000US25021456200|2481|393
1400000US25021456301|1428|175
1400000US25021456302|2224|251
1400000US25021456401|1571|356
1400000US25021456402|2176|564
1400000US25021457100|1648|273
1400000US25021457200|2352|261
1400000US25021980000|-666666666|-222222222
1400000US25023500101|1819|286
1400000US25023500103|2294|482
1400000US25023500104|1744|348
1400000US25023501101|-666666666|-222222222
1400000US25023501102|2163|666
1400000US25023501201|-666666666|-222222222
1400000US25023501203|-666666666|-222222222
1400000US25023501204|3111|210
1400000US25023502101|1649|321
1400000US25023502102|1261|185
1400000US25023502200|1750|804
1400000US25023503101|1911|393
1400000US25023503102|-666666666|-222222222
1400000US25023504101|1714|705
1400000US25023504102|2425|328
1400000US25023505102|1473|370
1400000US25023505103|1853|134
1400000US25023505104|2078|408
1400000US25023505201|-666666666|-222222222
1400000US25023505202|-666666666|-222222222
1400000US25023506102|1762|175
1400000US25023506103|-666666666|-222222222
1400000US25023506104|-666666666|-222222222
1400000US25023506202|1592|1359
1400000US25023506203|1239|614
1400000US25023506205|2136|238
1400000US25023506206|1287|409
1400000US25023507101|1819|851
1400000US25023507103|2205|399
1400000US25023507104|1431|1065
1400000US25023508101|2646|395
1400000US25023508102|2213|558
1400000US25023508200|1093|428
1400000US25023509101|-666666666|-222222222
1400000US25023509102|1199|450
1400000US25023510100|1875|872
1400000US25023510200|1721|169
1400000US25023510300|1609|128
1400000US25023510400|1549|203
1400000US25023510501|1927|431
1400000US25023510503|1639|158
1400000US25023510504|693|170
1400000US25023510505|1374|143
1400000US25023510600|2632|1358
1400000US25023510700|1574|201
1400000US25023510800|1615|157
1400000US25023510900|1072|352
1400000US25023511000|1402|250
1400000US25023511100|2238|82
1400000US25023511200|687|207
1400000US25023511301|1545|261
1400000US25023511302|-666666666|-222222222
1400000US25023511400|1951|225
1400000US25023511500|1878|174
1400000US25023511601|1968|210
1400000US25023511602|365|88
1400000US25023511701|2121|367
1400000US25023511702|1411|140
1400000US25023520100|1182|156
1400000US25023520201|1424|393
1400000US25023520202|1912|316
1400000US25023521101|-666666666|-222222222
1400000US25023521102|1875|332
1400000US25023521201|1843|166
1400000US25023521202|1391|318
1400000US25023522101|2050|1073
1400000US25023522102|-666666666|-222222222
1400000US25023523100|1820|398
1400000US25023523201|1356|508
1400000US25023523203|1694|633
1400000US25023523204|1225|1012
1400000US25023524101|-666666666|-222222222
1400000US25023524102|2040|662
1400000US25023525101|2064|283
1400000US25023525104|1723|388
1400000US25023525204|-666666666|-222222222
1400000US25023526100|1494|554
1400000US25023530100|1041|292
1400000US25023530200|1787|172
1400000US25023530300|1670|187
1400000US25023530400|-666666666|-222222222
1400000US25023530500|1820|147
1400000US25023530600|2133|643
1400000US25023530700|2424|521
1400000US25023530801|1953|1743
1400000US25023530802|2262|542
1400000US25023530902|1883|568
1400000US25023530903|2682|314
1400000US25023530904|-666666666|-222222222
1400000US25023540101|1867|320
1400000US25023540102|1418|788
1400000US25023540103|2400|2316
1400000US25023541100|1442|805
1400000US25023542101|1768|74
1400000US25023542102|936|351
1400000US25023542200|1486|322
1400000US25023542301|1652|164
1400000US25023542302|1737|106
1400000US25023543100|402|97
1400000US25023544100|2146|177
1400000US25023544200|-666666666|-222222222
1400000US25023545100|-666666666|-222222222
1400000US25023545200|1584|261
1400000US25023545300|1712|614
1400000US25023545400|1253|687
1400000US25023560100|1478|323
1400000US25023561100|1452|1096
1400000US25023561400|1958|178
1400000US25023980200|-666666666|-222222222
1400000US25023980300|-666666666|-222222222
1400000US25023990003|-666666666|-222222222
1400000US25025000101|2625|205
1400000US25025000102|2189|742
1400000US25025000201|2724|205
1400000US25025000202|2211|196
1400000US25025000301|2754|269
1400000US25025000302|2587|236
1400000US25025000401|1769|240
1400000US25025000402|2303|158
1400000US25025000502|1974|128
1400000US25025000503|2081|138
1400000US25025000505|2071|201
1400000US25025000506|2126|140
1400000US25025000601|2225|96
1400000US25025000603|1690|244
1400000US25025000604|2194|115
1400000US25025000701|2198|72
1400000US25025000703|2065|183
1400000US25025000704|2348|124
1400000US25025000804|2346|384
1400000US25025000805|2294|180
1400000US25025000806|3501|-333333333
1400000US25025000807|-666666666|-222222222
1400000US25025010103|2399|472
1400000US25025010104|2554|256
1400000US25025010204|2267|176
1400000US25025010205|2392|126
1400000US25025010206|2597|413
1400000US25025010300|2079|208
1400000US25025010403|2209|119
1400000US25025010404|2139|120
1400000US25025010405|677|525
1400000US25025010408|2331|78
1400000US25025010500|3109|706
1400000US25025010600|2683|471
1400000US25025010701|2598|354
1400000US25025010702|2818|342
1400000US25025010801|2645|283
1400000US25025010802|2815|244
1400000US25025020101|2747|353
1400000US25025020200|2326|232
1400000US25025020301|3288|266
1400000US25025020302|2842|229
1400000US25025020304|3501|-333333333
1400000US25025020305|3247|293
1400000US25025030100|2536|191
1400000US25025030200|2362|163
1400000US25025030301|3239|524
1400000US25025030302|3158|459
1400000US25025030400|2601|199
1400000US25025030500|2935|239
1400000US25025040100|2259|450
1400000US25025040200|650|293
1400000US25025040300|2538|522
1400000US25025040401|1154|88
1400000US25025040600|3044|274
1400000US25025040801|1795|1174
1400000US25025050101|1003|656
1400000US25025050200|2041|190
1400000US25025050300|1736|406
1400000US25025050400|2375|364
1400000US25025050500|2283|168
1400000US25025050600|2126|110
1400000US25025050700|2120|187
1400000US25025050901|1953|160
1400000US25025051000|2205|203
1400000US25025051101|1481|263
1400000US25025051200|2795|226
1400000US25025060101|2846|265
1400000US25025060200|3385|192
1400000US25025060301|2951|787
1400000US25025060400|3101|913
1400000US25025060501|2981|662
1400000US25025060601|3141|543
1400000US25025060602|3410|297
1400000US25025060603|3501|-333333333
1400000US25025060604|3501|-333333333
1400000US25025060700|777|123
1400000US25025060800|3040|650
1400000US25025061000|1154|279
1400000US25025061101|834|325
1400000US25025061201|2865|244
1400000US25025061202|-666666666|-222222222
1400000US25025061203|3454|316
1400000US25025061204|3501|-333333333
1400000US25025070102|2374|546
1400000US25025070103|3054|570
1400000US25025070104|3501|-333333333
1400000US25025070201|-666666666|-222222222
1400000US25025070202|1921|330
1400000US25025070301|2817|465
1400000US25025070302|2061|404
1400000US25025070402|2512|862
1400000US25025070501|3090|359
1400000US25025070502|765|52
1400000US25025070600|3321|206
1400000US25025070700|2444|761
1400000US25025070801|2162|657
1400000US25025070802|2653|869
1400000US25025070901|823|630
1400000US25025070902|2371|608
1400000US25025071101|1989|346
1400000US25025071201|1388|531
1400000US25025080100|1625|227
1400000US25025080300|1506|202
1400000US25025080401|969|245
1400000US25025080500|1241|373
1400000US25025080601|973|517
1400000US25025080801|713|291
1400000US25025080900|2173|199
1400000US25025081001|1759|189
1400000US25025081101|2772|592
1400000US25025081102|2175|229
1400000US25025081200|632|181
1400000US25025081301|845|105
1400000US25025081302|1103|228
1400000US25025081400|1586|403
1400000US25025081500|2034|507
1400000US25025081700|661|444
1400000US25025081800|1186|738
1400000US25025081900|1400|311
1400000US25025082000|1350|349
1400000US25025082100|814|327
1400000US25025090100|1567|622
1400000US25025090200|744|639
1400000US25025090300|1501|273
1400000US25025090400|1461|867
1400000US25025090600|1814|272
1400000US25025090700|1672|359
1400000US25025090901|2212|255
1400000US25025091001|2376|193
1400000US25025091100|2283|190
1400000US25025091200|1286|220
1400000US25025091300|1817|472
1400000US25025091400|1320|281
1400000US25025091500|1820|291
1400000US25025091600|1510|444
1400000US25025091700|2131|249
1400000US25025091800|1847|404
1400000US25025091900|1696|188
1400000US25025092000|1608|454
1400000US25025092101|2177|212
1400000US25025092200|1743|583
1400000US25025092300|2061|277
1400000US25025092400|1238|335
1400000US25025100100|1297|470
1400000US25025100200|1732|595
1400000US25025100300|2092|204
1400000US25025100400|2076|202
1400000US25025100500|1729|520
1400000US25025100601|2302|250
1400000US25025100603|1880|661
1400000US25025100700|1988|364
1400000US25025100800|1948|220
1400000US25025100900|1847|356
1400000US25025101001|1762|132
1400000US25025101002|1395|273
1400000US25025101101|1918|293
1400000US25025101102|1755|298
1400000US25025110104|-666666666|-222222222
1400000US25025110105|2644|361
1400000US25025110106|2682|180
1400000US25025110201|1232|1180
1400000US25025110301|1809|178
1400000US25025110401|2013|414
1400000US25025110403|2493|442
1400000US25025110501|2360|283
1400000US25025110502|1969|399
1400000US25025110601|2760|1411
1400000US25025110607|2344|218
1400000US25025120103|3343|861
1400000US25025120104|2469|319
1400000US25025120105|3501|-333333333
1400000US25025120201|2352|250
1400000US25025120301|2072|530
1400000US25025120400|2678|238
1400000US25025120500|2928|557
1400000US25025120600|2787|125
1400000US25025120700|2627|200
1400000US25025130101|2615|388
1400000US25025130200|1900|305
1400000US25025130300|2371|328
1400000US25025130402|1747|443
1400000US25025130404|2072|160
1400000US25025130406|1154|241
1400000US25025140102|2157|129
1400000US25025140105|2169|459
1400000US25025140106|1663|396
1400000US25025140107|1260|711
1400000US25025140201|1739|81
1400000US25025140202|2229|210
1400000US25025140300|2182|250
1400000US25025140400|1598|240
1400000US25025160102|1648|345
1400000US25025160103|1940|288
1400000US25025160200|2097|121
1400000US25025160300|1211|982
1400000US25025160400|1871|230
1400000US25025160501|1724|118
1400000US25025160502|1560|441
1400000US25025160601|2163|123
1400000US25025160602|1786|241
1400000US25025170101|1786|242
1400000US25025170102|2445|480
1400000US25025170200|1205|303
1400000US25025170301|1795|132
1400000US25025170302|2262|138
1400000US25025170400|1550|805
1400000US25025170502|1196|643
1400000US25025170503|1744|572
1400000US25025170504|2536|161
1400000US25025170601|1864|312
1400000US25025170701|2161|145
1400000US25025170702|2259|154
1400000US25025170800|1410|198
1400000US25025180101|1838|181
1400000US25025180200|1820|296
1400000US25025180301|2517|760
1400000US25025180400|1807|117
1400000US25025180500|2129|366
1400000US25025980101|-666666666|-222222222
1400000US25025980300|-666666666|-222222222
1400000US25025980700|-666666666|-222222222
1400000US25025980900|2391|467
1400000US25025981000|-666666666|-222222222
1400000US25025981100|-666666666|-222222222
1400000US25025981201|-666666666|-222222222
1400000US25025981202|-666666666|-222222222
1400000US25025981300|-666666666|-222222222
1400000US25025981501|-666666666|-222222222
1400000US25025981502|-666666666|-222222222
1400000US25025981600|-666666666|-222222222
1400000US25025981700|-666666666|-222222222
1400000US25025981800|-666666666|-222222222
1400000US25025981900|-666666666|-222222222
1400000US25025990101|-666666666|-222222222
1400000US25027700100|-666666666|-222222222
1400000US25027701101|1061|457
1400000US25027701102|1281|119
1400000US25027702201|1031|706
1400000US25027702202|-666666666|-222222222
1400000US25027703100|1246|269
1400000US25027703200|1085|67
1400000US25027703300|853|58
1400000US25027704201|1313|423
1400000US25027704202|1214|386
1400000US25027705101|1302|189
1400000US25027705102|1059|356
1400000US25027706100|898|375
1400000US25027707100|1101|153
1400000US25027707200|1072|158
1400000US25027707300|1018|96
1400000US25027707400|1302|119
1400000US25027707500|996|126
1400000US25027708100|1643|497
1400000US25027709100|1363|448
1400000US25027709201|961|403
1400000US25027709203|1632|79
1400000US25027709204|1419|66
1400000US25027709400|1159|97
1400000US25027709501|1234|305
1400000US25027709502|1237|145
1400000US25027709600|1393|167
1400000US25027709701|1127|254
1400000US25027709702|1043|162
1400000US25027710100|1128|166
1400000US25027710200|-666666666|-222222222
1400000US25027710300|1248|180
1400000US25027710400|1281|140
1400000US25027710500|988|127
1400000US25027710601|1420|89
1400000US25027710602|1063|176
1400000US25027710700|416|75
1400000US25027710800|1071|124
1400000US25027711000|1274|126
1400000US25027711100|1296|1260
1400000US25027712101|1816|410
1400000US25027712102|1333|707
1400000US25027713100|1985|547
1400000US25027715100|1632|1355
1400000US25027716101|1325|465
1400000US25027716102|1246|271
1400000US25027716200|1232|145
1400000US25027716300|1447|90
1400000US25027717100|1432|630
1400000US25027718100|1833|408
1400000US25027719100|1606|251
1400000US25027720100|921|841
1400000US25027721101|1208|198
1400000US25027721103|-666666666|-222222222
1400000US25027721104|1002|179
1400000US25027722100|1272|338
1400000US25027723100|1150|83
1400000US25027724100|1153|256
1400000US25027725100|973|80
1400000US25027726100|1530|459
1400000US25027726200|1052|255
1400000US25027727100|1364|99
1400000US25027728100|2123|364
1400000US25027728200|1443|270
1400000US25027728300|1330|431
1400000US25027728400|1052|694
1400000US25027729100|1375|463
1400000US25027729200|1245|156
1400000US25027730100|1809|344
1400000US25027730200|2019|297
1400000US25027730300|1447|161
1400000US25027730401|1352|151
1400000US25027730402|1441|120
1400000US25027730500|1659|107
1400000US25027730600|1125|49
1400000US25027730700|1837|408
1400000US25027730801|1957|618
1400000US25027730802|1548|354
1400000US25027730901|1649|406
1400000US25027730902|1301|242
1400000US25027731001|1573|221
1400000US25027731002|873|278
1400000US25027731101|1408|242
1400000US25027731102|1505|227
1400000US25027731202|-666666666|-222222222
1400000US25027731203|1185|122
1400000US25027731204|1398|96
1400000US25027731300|1338|96
1400000US25027731400|1169|219
1400000US25027731500|1156|135
1400000US25027731601|1194|78
1400000US25027731602|1821|362
1400000US25027731700|1591|139
1400000US25027731801|1139|673
1400000US25027731802|1167|435
1400000US25027731900|1494|157
1400000US25027732001|713|195
1400000US25027732002|2013|274
1400000US25027732201|1289|87
1400000US25027732202|1639|377
1400000US25027732203|1671|108
1400000US25027732301|1600|289
1400000US25027732302|1575|113
1400000US25027732400|1631|78
1400000US25027732500|1349|283
1400000US25027732600|1330|337
1400000US25027732700|1477|256
1400000US25027732801|1744|65
1400000US25027732802|1695|107
1400000US25027732901|1374|121
1400000US25027732902|-666666666|-222222222
1400000US25027733000|1427|142
1400000US25027733101|1725|452
1400000US25027733102|1658|124
1400000US25027735100|1140|512
1400000US25027735200|1273|318
1400000US25027736100|1523|489
1400000US25027736200|1194|210
1400000US25027736300|1168|212
1400000US25027736400|680|142
1400000US25027736500|1581|321
1400000US25027737100|1523|802
1400000US25027737200|1568|302
1400000US25027737300|1419|481
1400000US25027738100|1364|114
1400000US25027738201|1906|397
1400000US25027738202|890|688
1400000US25027739101|1832|164
1400000US25027739102|2128|93
1400000US25027739201|1737|178
1400000US25027739202|2014|1249
1400000US25027739300|2009|492
1400000US25027739401|2314|377
1400000US25027739402|2789|142
1400000US25027739500|2425|1333
1400000US25027740101|2755|145
1400000US25027740102|-666666666|-222222222
1400000US25027740200|1219|438
1400000US25027741101|1903|363
1400000US25027741102|3018|421
1400000US25027742300|1503|151
1400000US25027742401|3127|406
1400000US25027742402|2060|209
1400000US25027743100|-666666666|-222222222
1400000US25027744102|1397|806
1400000US25027744103|1701|88
1400000US25027744104|2231|19
1400000US25027744201|1759|100
1400000US25027744202|1642|349
1400000US25027744300|1675|170
1400000US25027744400|1496|366
1400000US25027745100|1819|408
1400000US25027746100|1947|411
1400000US25027747101|1226|211
1400000US25027747102|1107|81
1400000US25027748100|1275|554
1400000US25027749100|1681|171
1400000US25027749200|1333|182
1400000US25027750100|1271|126
1400000US25027750200|1221|198
1400000US25027750300|1184|168
1400000US25027751101|1368|894
1400000US25027751102|889|751
1400000US25027752101|1249|670
1400000US25027752102|1805|302
1400000US25027753100|1192|158
1400000US25027753200|1047|263
1400000US25027754100|1213|269
1400000US25027754200|870|116
1400000US25027754300|1161|78
1400000US25027754400|1277|116
1400000US25027755100|1258|156
1400000US25027755201|718|321
1400000US25027755202|1162|131
1400000US25027756101|1167|121
1400000US25027756102|1389|648
1400000US25027757100|1441|333
1400000US25027757200|1072|108
1400000US25027757300|1230|79
1400000US25027757400|1188|135
1400000US25027757500|667|207
1400000US25027758101|-666666666|-222222222
1400000US25027758103|1027|644
1400000US25027758104|1672|159
1400000US25027759100|997|166
1400000US25027760100|1043|134
1400000US25027761100|866|492
1400000US25027761200|2363|182
1400000US25027761300|1433|159
1400000US25027761401|2854|765
1400000US25027761402|1360|227
