GEO_ID|B19013_E001|B19013_M001
1400000US25019950307|185417|151026
1400000US25019950400|132290|7663
1400000US25019950500|100833|60290
1400000US25019990000|-666666666|-222222222
1400000US25021400100|105083|15641
1400000US25021400201|121133|56656
1400000US25021400202|93702|31309
1400000US25021400300|161382|41327
1400000US25021400401|90383|19605
1400000US25021400402|250001|-333333333
1400000US25021400500|158169|29902
1400000US25021400600|167200|34714
1400000US25021400700|166333|37892
1400000US25021400800|131731|26647
1400000US25021400900|95451|28470
1400000US25021401000|131919|10635
1400000US25021401100|242452|38114
1400000US25021401201|247663|45393
1400000US25021401202|122031|75234
1400000US25021402101|139896|28906
1400000US25021402102|84529|19331
1400000US25021402200|145547|31535
1400000US25021402300|149732|22270
1400000US25021402400|124507|18501
1400000US25021402500|120000|32503
1400000US25021403100|212264|39186
1400000US25021403300|250001|-333333333
1400000US25021403400|213081|25050
1400000US25021403501|124879|37344
1400000US25021403502|220833|59641
1400000US25021404100|242379|35062
1400000US25021404201|250001|-333333333
1400000US25021404202|203934|41109
1400000US25021404301|250001|-333333333
1400000US25021404302|186127|33852
1400000US25021404400|250001|-333333333
1400000US25021405100|250001|-333333333
1400000US25021406101|183315|38620
1400000US25021406102|242083|34527
1400000US25021407101|152716|15062
1400000US25021407102|147009|19451
1400000US25021408102|144949|16022
1400000US25021408103|205781|50226
1400000US25021408104|182057|14448
1400000US25021409101|182750|43194
1400000US25021409102|201705|14415
1400000US25021410100|108083|12760
1400000US25021410300|114219|10743
1400000US25021410400|106279|10487
1400000US25021411101|174975|39010
1400000US25021411102|178462|54374
1400000US25021411200|156656|36274
1400000US25021411301|181563|48122
1400000US25021411302|131861|26422
1400000US25021412100|234347|16942
1400000US25021412200|179722|48426
1400000US25021412300|167898|14671
1400000US25021413100|94410|24023
1400000US25021413201|82719|16336
1400000US25021413202|129919|23984
1400000US25021413300|138125|30846
1400000US25021413401|96651|15723
1400000US25021413402|108258|19121
1400000US25021413500|71715|11090
1400000US25021414100|171958|38433
1400000US25021414200|211635|42245
1400000US25021414300|169632|17417
1400000US25021415101|147163|27034
1400000US25021415103|104861|20361
1400000US25021415104|128704|24651
1400000US25021415201|133015|76015
1400000US25021415202|142083|28922
1400000US25021415300|152214|55043
1400000US25021416101|195403|50040
1400000US25021416102|188523|72724
1400000US25021416200|132433|26171
1400000US25021416300|192365|28149
1400000US25021416400|200542|13469
1400000US25021417100|102016|16968
1400000US25021417201|116630|37810
1400000US25021417202|103646|45280
1400000US25021417300|134318|22083
1400000US25021417400|140781|22251
1400000US25021417501|99800|38145
1400000US25021417502|74408|14301
1400000US25021417601|102308|14050
1400000US25021417602|98778|21784
1400000US25021417702|131724|20347
1400000US25021417703|62083|21851
1400000US25021417704|97708|13127
1400000US25021417801|111274|14431
1400000US25021417802|44482|17791
1400000US25021417901|58864|10113
1400000US25021417902|110000|14124
1400000US25021418002|103859|13258
1400000US25021418003|113147|18006
1400000US25021418004|82826|20613
1400000US25021418101|110682|21099
1400000US25021418102|108621|34079
1400000US25021418201|73926|10950
1400000US25021419100|127000|11176
1400000US25021419200|123011|27250
1400000US25021419300|102750|15506
1400000US25021419400|94107|34254
1400000US25021419500|161192|14636
1400000US25021419601|101484|11539
1400000US25021419602|137280|30976
1400000US25021419700|168777|21152
1400000US25021419800|89868|33549
1400000US25021420101|112024|22402
1400000US25021420102|114031|9787
1400000US25021420201|76776|36939
1400000US25021420202|96125|25788
1400000US25021420301|108676|11476
1400000US25021420302|79333|12353
1400000US25021421100|107420|23748
1400000US25021421200|107902|22824
1400000US25021422100|139141|41058
1400000US25021422201|87454|65613
1400000US25021422202|93542|15457
1400000US25021422301|167500|17571
1400000US25021422303|83867|9869
1400000US25021422304|118109|40432
1400000US25021422401|72988|29578
1400000US25021422402|119460|25571
1400000US25021422501|80824|17132
1400000US25021422502|91128|17214
1400000US25021422600|131328|35502
1400000US25021422700|111441|14433
1400000US25021422800|119634|18309
1400000US25021423101|185775|26928
1400000US25021423102|213182|57103
1400000US25021440101|76051|21284
1400000US25021440102|139375|41321
1400000US25021441202|189583|19832
1400000US25021441203|127784|23079
1400000US25021441204|133242|27838
1400000US25021442101|140477|19226
1400000US25021442103|195694|30722
1400000US25021442104|149464|26523
1400000US25021442105|119489|18257
1400000US25021442201|153194|22547
1400000US25021442203|100735|18203
1400000US25021442204|106343|35211
1400000US25021443103|121400|34995
1400000US25021443104|135164|28402
1400000US25021443105|114150|22276
1400000US25021443106|108353|28491
1400000US25021456101|110952|20051
1400000US25021456102|83042|14022
1400000US25021456200|116094|6301
1400000US25021456301|75000|24452
1400000US25021456302|60924|47499
1400000US25021456401|100465|20199
1400000US25021456402|158906|34496
1400000US25021457100|129487|29665
1400000US25021457200|215380|64226
1400000US25021980000|-666666666|-222222222
1400000US25023500101|123409|25961
1400000US25023500103|137857|41514
1400000US25023500104|110446|19193
1400000US25023501101|173813|33450
1400000US25023501102|213993|51913
1400000US25023501201|239833|49741
1400000US25023501203|230865|34837
1400000US25023501204|88056|38555
1400000US25023502101|112942|18098
1400000US25023502102|105305|19229
1400000US25023502200|86128|15972
1400000US25023503101|188277|40114
1400000US25023503102|168672|22030
1400000US25023504101|167431|31306
1400000US25023504102|199712|15241
1400000US25023505102|179138|30713
1400000US25023505103|130109|26964
1400000US25023505104|109904|54125
1400000US25023505201|126279|21187
1400000US25023505202|126193|46616
1400000US25023506102|119340|26645
1400000US25023506103|111875|14320
1400000US25023506104|167793|42910
1400000US25023506202|130226|9939
1400000US25023506203|142176|31357
1400000US25023506205|125491|26998
1400000US25023506206|92222|51560
1400000US25023507101|188681|34930
1400000US25023507103|197857|31590
1400000US25023507104|142016|41171
1400000US25023508101|170053|44756
1400000US25023508102|115842|25349
1400000US25023508200|134839|25535
1400000US25023509101|115670|20830
1400000US25023509102|116086|27215
1400000US25023510100|103601|17439
1400000US25023510200|103293|18149
1400000US25023510300|54292|9752
1400000US25023510400|58529|18177
1400000US25023510501|109766|17083
1400000US25023510503|54113|22382
1400000US25023510504|39932|36806
1400000US25023510505|55074|10511
1400000US25023510600|173509|25561
1400000US25023510700|148482|64146
1400000US25023510800|61735|17009
1400000US25023510900|37558|16804
1400000US25023511000|65758|18199
1400000US25023511100|99951|15876
1400000US25023511200|69603|21304
1400000US25023511301|66127|19258
1400000US25023511302|98271|21356
1400000US25023511400|73438|14913
1400000US25023511500|89388|14190
1400000US25023511601|83077|28934
1400000US25023511602|51738|50005
1400000US25023511701|110089|14798
1400000US25023511702|116597|21485
1400000US25023520100|126860|11157
1400000US25023520201|101164|16947
1400000US25023520202|119133|21608
1400000US25023521101|108566|7148
1400000US25023521102|94074|45672
1400000US25023521201|102917|23879
1400000US25023521202|120868|20761
1400000US25023522101|117121|24867
1400000US25023522102|106894|31141
1400000US25023523100|127790|13890
1400000US25023523201|115799|18195
1400000US25023523203|177750|59403
1400000US25023523204|115203|19004
1400000US25023524101|122917|29648
1400000US25023524102|125027|20455
1400000US25023525101|94885|22673
1400000US25023525104|144456|13153
1400000US25023525204|146667|23329
1400000US25023526100|106851|18895
1400000US25023530100|91524|22097
1400000US25023530200|71205|19167
1400000US25023530300|70204|13721
1400000US25023530400|124158|26937
1400000US25023530500|95357|34852
1400000US25023530600|128877|7626
1400000US25023530700|111964|8103
1400000US25023530801|135781|10976
1400000US25023530802|125417|10990
1400000US25023530902|124254|14200
1400000US25023530903|115194|23871
1400000US25023530904|130117|24582
1400000US25023540101|102628|20341
1400000US25023540102|118603|26668
1400000US25023540103|167059|18067
1400000US25023541100|119239|10810
1400000US25023542101|103391|11920
1400000US25023542102|99148|11668
1400000US25023542200|84324|9325
1400000US25023542301|96058|35865
1400000US25023542302|72625|16380
1400000US25023543100|119750|22582
1400000US25023544100|97628|10846
1400000US25023544200|63658|8933
1400000US25023545100|70335|13382
1400000US25023545200|97581|29076
1400000US25023545300|76847|16465
1400000US25023545400|88601|15649
1400000US25023560100|117308|21309
1400000US25023561100|120227|36191
1400000US25023561400|78542|34353
1400000US25023980200|80729|56684
1400000US25023980300|-666666666|-222222222
1400000US25023990003|-666666666|-222222222
1400000US25025000101|151466|27810
1400000US25025000102|79000|22606
1400000US25025000201|114271|44397
1400000US25025000202|88625|24911
1400000US25025000301|131206|14039
1400000US25025000302|116793|27712
1400000US25025000401|75366|12559
1400000US25025000402|111705|30395
1400000US25025000502|82125|13921
1400000US25025000503|92560|9307
1400000US25025000505|80556|23239
1400000US25025000506|73403|15161
1400000US25025000601|97877|24740
1400000US25025000603|33229|24217
1400000US25025000604|60060|28869
1400000US25025000701|93326|20945
1400000US25025000703|46985|15045
1400000US25025000704|78778|10787
1400000US25025000804|81853|26220
1400000US25025000805|53824|30504
1400000US25025000806|89479|39166
1400000US25025000807|-666666666|-222222222
1400000US25025010103|45000|22091
1400000US25025010104|88611|35553
1400000US25025010204|41480|14874
1400000US25025010205|67380|46602
1400000US25025010206|60769|38468
1400000US25025010300|71000|20873
1400000US25025010403|40581|4087
1400000US25025010404|29779|11388
1400000US25025010405|24750|12184
1400000US25025010408|75658|8633
1400000US25025010500|56386|1240
1400000US25025010600|117422|46647
1400000US25025010701|143125|32585
1400000US25025010702|164716|67675
1400000US25025010801|159141|50718
1400000US25025010802|180313|35550
1400000US25025020101|213421|42846
1400000US25025020200|122737|16097
1400000US25025020301|115370|48899
1400000US25025020302|165938|52653
1400000US25025020304|189167|53814
1400000US25025020305|143333|32123
1400000US25025030100|111500|27490
1400000US25025030200|112183|8114
1400000US25025030301|132307|91814
1400000US25025030302|146154|22953
1400000US25025030400|112123|16190
1400000US25025030500|139191|33718
1400000US25025040100|189333|44600
1400000US25025040200|138000|126936
1400000US25025040300|184879|49196
1400000US25025040401|155918|49650
1400000US25025040600|160929|20267
1400000US25025040801|100806|31668
1400000US25025050101|65662|38234
1400000US25025050200|97462|13681
1400000US25025050300|74894|7744
1400000US25025050400|76307|37347
1400000US25025050500|109758|16446
1400000US25025050600|74704|18646
1400000US25025050700|87063|21348
1400000US25025050901|111192|34452
1400000US25025051000|96536|32189
1400000US25025051101|80000|33160
1400000US25025051200|117194|26902
1400000US25025060101|167250|30330
1400000US25025060200|178063|17334
1400000US25025060301|183375|28132
1400000US25025060400|186174|49357
1400000US25025060501|162426|23081
1400000US25025060601|182965|47909
1400000US25025060602|117278|45107
1400000US25025060603|160417|46080
1400000US25025060604|218982|34023
1400000US25025060700|23670|707
1400000US25025060800|171940|33982
1400000US25025061000|84176|33150
1400000US25025061101|24318|13908
1400000US25025061201|124342|51508
1400000US25025061202|-666666666|-222222222
1400000US25025061203|250001|-333333333
1400000US25025061204|166692|16212
1400000US25025070102|90962|56571
1400000US25025070103|95000|34042
1400000US25025070104|214097|58891
1400000US25025070201|38393|24169
1400000US25025070202|40694|17047
1400000US25025070301|204102|69397
1400000US25025070302|121250|65935
1400000US25025070402|75091|25348
1400000US25025070501|224821|28913
1400000US25025070502|52736|47242
1400000US25025070600|241008|32975
1400000US25025070700|126695|51403
1400000US25025070801|44811|14672
1400000US25025070802|90670|32058
1400000US25025070901|40406|15971
1400000US25025070902|126875|42922
1400000US25025071101|91338|8912
1400000US25025071201|112540|19319
1400000US25025080100|58000|17534
1400000US25025080300|41474|19024
1400000US25025080401|32526|13387
1400000US25025080500|44031|16873
1400000US25025080601|23693|14416
1400000US25025080801|38188|32186
1400000US25025080900|66042|16454
1400000US25025081001|48022|14428
1400000US25025081101|82568|8869
1400000US25025081102|89253|16965
1400000US25025081200|34792|27314
1400000US25025081301|33182|14112
1400000US25025081302|29962|7446
1400000US25025081400|73375|31764
1400000US25025081500|75708|11525
1400000US25025081700|32288|6098
1400000US25025081800|60720|29492
1400000US25025081900|70341|59865
1400000US25025082000|44963|21192
1400000US25025082100|29441|5615
1400000US25025090100|37198|12504
1400000US25025090200|44676|21933
1400000US25025090300|47691|21442
1400000US25025090400|64492|16348
1400000US25025090600|60787|22433
1400000US25025090700|92426|53689
1400000US25025090901|55096|9363
1400000US25025091001|89265|23879
1400000US25025091100|129732|25810
1400000US25025091200|67594|18618
1400000US25025091300|60962|20419
1400000US25025091400|51926|20525
1400000US25025091500|62717|12819
1400000US25025091600|45321|24061
1400000US25025091700|72780|22122
1400000US25025091800|41817|39188
1400000US25025091900|74160|23273
1400000US25025092000|59757|19927
1400000US25025092101|62368|17528
1400000US25025092200|107273|20883
1400000US25025092300|73047|37303
1400000US25025092400|56528|26300
1400000US25025100100|42269|12369
1400000US25025100200|74679|12542
1400000US25025100300|85344|16129
1400000US25025100400|115906|14710
1400000US25025100500|66944|37940
1400000US25025100601|112446|17667
1400000US25025100603|140153|41230
1400000US25025100700|135450|32454
1400000US25025100800|77224|28030
1400000US25025100900|114034|16638
1400000US25025101001|93452|17685
1400000US25025101002|48667|8421
1400000US25025101101|75357|41895
1400000US25025101102|46379|5339
1400000US25025110104|79464|18460
1400000US25025110105|152019|33016
1400000US25025110106|108974|94406
1400000US25025110201|70139|34837
1400000US25025110301|107450|11870
1400000US25025110401|97540|11401
1400000US25025110403|132719|17390
1400000US25025110501|147500|27619
1400000US25025110502|126250|39338
1400000US25025110601|140000|42489
1400000US25025110607|155192|24517
1400000US25025120103|247533|31266
1400000US25025120104|142885|29784
1400000US25025120105|191397|27751
1400000US25025120201|107955|29025
1400000US25025120301|130246|18561
1400000US25025120400|163713|19725
1400000US25025120500|157813|50955
1400000US25025120600|147226|38905
1400000US25025120700|124500|34220
1400000US25025130101|154528|15539
1400000US25025130200|154464|32462
1400000US25025130300|165000|26213
1400000US25025130402|107986|46385
1400000US25025130404|96761|23124
1400000US25025130406|46463|11896
1400000US25025140102|128673|11814
1400000US25025140105|85000|29848
1400000US25025140106|59861|22672
1400000US25025140107|106111|17302
1400000US25025140201|110655|11733
1400000US25025140202|111910|29204
1400000US25025140300|93225|21508
1400000US25025140400|94794|23618
1400000US25025160102|67500|22587
1400000US25025160103|80573|24774
1400000US25025160200|73889|4257
1400000US25025160300|75417|34623
1400000US25025160400|74329|17598
1400000US25025160501|59625|22869
1400000US25025160502|55568|20528
1400000US25025160601|108605|24647
1400000US25025160602|75985|16318
1400000US25025170101|83672|22523
1400000US25025170102|95023|11661
1400000US25025170200|50513|12118
1400000US25025170301|106471|28515
1400000US25025170302|106184|22187
1400000US25025170400|75938|23325
1400000US25025170502|67375|18579
1400000US25025170503|83654|20383
1400000US25025170504|133403|9947
1400000US25025170601|101932|35242
1400000US25025170701|64632|25255
1400000US25025170702|59722|24958
1400000US25025170800|69750|14030
1400000US25025180101|95306|13613
1400000US25025180200|104427|17131
1400000US25025180301|139554|24402
1400000US25025180400|113261|31984
1400000US25025180500|113214|30824
1400000US25025980101|-666666666|-222222222
1400000US25025980300|-666666666|-222222222
1400000US25025980700|-666666666|-222222222
1400000US25025980900|-666666666|-222222222
1400000US25025981000|-666666666|-222222222
1400000US25025981100|-666666666|-222222222
1400000US25025981201|-666666666|-222222222
1400000US25025981202|-666666666|-222222222
1400000US25025981300|250001|-333333333
1400000US25025981501|-666666666|-222222222
1400000US25025981502|-666666666|-222222222
1400000US25025981600|-666666666|-222222222
1400000US25025981700|-666666666|-222222222
1400000US25025981800|-666666666|-222222222
1400000US25025981900|-666666666|-222222222
1400000US25025990101|-666666666|-222222222
1400000US25027700100|115420|14434
1400000US25027701101|100807|23651
1400000US25027701102|71611|20796
1400000US25027702201|101705|13149
1400000US25027702202|79583|18164
1400000US25027703100|63356|3180
1400000US25027703200|69167|14615
1400000US25027703300|64712|17020
1400000US25027704201|92027|11556
1400000US25027704202|107656|19511
1400000US25027705101|117520|12208
1400000US25027705102|89510|23103
1400000US25027706100|102344|26199
1400000US25027707100|62765|26195
1400000US25027707200|49044|19782
1400000US25027707300|42377|8000
1400000US25027707400|71878|4137
1400000US25027707500|71865|44303
1400000US25027708100|101161|7263
1400000US25027709100|99083|23118
1400000US25027709201|93489|17210
1400000US25027709203|59011|11872
1400000US25027709204|96912|23835
1400000US25027709400|54179|10697
1400000US25027709501|138889|21268
1400000US25027709502|85307|17806
1400000US25027709600|70558|16647
1400000US25027709701|88623|25086
1400000US25027709702|79722|13425
1400000US25027710100|83396|6476
1400000US25027710200|106369|33994
1400000US25027710300|93930|15611
1400000US25027710400|80962|28491
1400000US25027710500|59836|12302
1400000US25027710601|67565|12794
1400000US25027710602|57194|21803
1400000US25027710700|20913|8283
1400000US25027710800|58563|22761
1400000US25027711000|58079|10139
1400000US25027711100|106984|21583
1400000US25027712101|100838|12434
1400000US25027712102|142857|23549
1400000US25027713100|130444|25450
1400000US25027715100|198475|27098
1400000US25027716101|107386|32281
1400000US25027716102|99044|15024
1400000US25027716200|77935|7744
1400000US25027716300|89107|24846
1400000US25027717100|122411|15018
1400000US25027718100|124732|25058
1400000US25027719100|136027|21377
1400000US25027720100|150577|30873
1400000US25027721101|96207|12751
1400000US25027721103|188700|40277
1400000US25027721104|91349|12011
1400000US25027722100|95607|13560
1400000US25027723100|85513|10210
1400000US25027724100|78988|19934
1400000US25027725100|81010|11662
1400000US25027726100|112736|20101
1400000US25027726200|59618|17929
1400000US25027727100|133750|12871
1400000US25027728100|163603|36390
1400000US25027728200|131477|23234
1400000US25027728300|147742|14383
1400000US25027728400|135969|15133
1400000US25027729100|97770|14497
1400000US25027729200|104091|19129
1400000US25027730100|131315|17118
1400000US25027730200|81918|12052
1400000US25027730300|104211|21409
1400000US25027730401|52461|8408
1400000US25027730402|71607|9569
1400000US25027730500|71667|14454
1400000US25027730600|115368|22720
1400000US25027730700|127564|25556
1400000US25027730801|147679|26513
1400000US25027730802|126071|42335
1400000US25027730901|100402|22045
1400000US25027730902|82697|10827
1400000US25027731001|91765|14253
1400000US25027731002|58768|21767
1400000US25027731101|58269|16949
1400000US25027731102|119429|19565
1400000US25027731202|-666666666|-222222222
1400000US25027731203|27113|11505
1400000US25027731204|50662|12450
1400000US25027731300|41723|7790
1400000US25027731400|37621|22961
1400000US25027731500|32600|6282
1400000US25027731601|38918|13406
1400000US25027731602|28235|22358
1400000US25027731700|52782|8129
1400000US25027731801|53996|16949
1400000US25027731802|32155|15476
1400000US25027731900|50174|4551
1400000US25027732001|32952|8169
1400000US25027732002|82882|16271
1400000US25027732201|75759|9967
1400000US25027732202|82318|21506
1400000US25027732203|74157|15294
1400000US25027732301|63151|29211
1400000US25027732302|64864|9376
1400000US25027732400|68682|6066
1400000US25027732500|42534|13237
1400000US25027732600|48438|17231
1400000US25027732700|61563|14453
1400000US25027732801|96594|14509
1400000US25027732802|94563|13384
1400000US25027732901|69712|10802
1400000US25027732902|-666666666|-222222222
1400000US25027733000|52068|10873
1400000US25027733101|102404|26203
1400000US25027733102|80909|16394
1400000US25027735100|93504|11659
1400000US25027735200|100300|16653
1400000US25027736100|120000|15401
1400000US25027736200|98250|20917
1400000US25027736300|90956|10603
1400000US25027736400|77625|30455
1400000US25027736500|114116|14669
1400000US25027737100|126518|27789
1400000US25027737200|62431|22284
1400000US25027737300|123750|18625
1400000US25027738100|97902|15879
1400000US25027738201|130300|14643
1400000US25027738202|138309|9386
1400000US25027739101|116354|38555
1400000US25027739102|129549|32068
1400000US25027739201|86314|14549
1400000US25027739202|106970|36163
1400000US25027739300|114569|18008
1400000US25027739401|148304|29296
1400000US25027739402|184085|35549
1400000US25027739500|189211|26414
1400000US25027740101|171324|39448
1400000US25027740102|206639|46964
1400000US25027740200|126875|40526
1400000US25027741101|181607|21696
1400000US25027741102|210912|32170
1400000US25027742300|100037|17358
1400000US25027742401|217841|29335
1400000US25027742402|146895|15482
1400000US25027743100|155952|32215
1400000US25027744102|101881|23459
1400000US25027744103|102180|27102
1400000US25027744104|119848|21196
1400000US25027744201|86840|18500
1400000US25027744202|91750|18385
1400000US25027744300|64630|7725
1400000US25027744400|73063|25969
1400000US25027745100|115216|20974
1400000US25027746100|129837|20701
1400000US25027747101|88427|26948
1400000US25027747102|108836|15329
1400000US25027748100|115789|26734
1400000US25027749100|130283|19302
1400000US25027749200|122268|14886
1400000US25027750100|86569|15538
1400000US25027750200|146420|23597
1400000US25027750300|99559|16226
1400000US25027751101|156866|31668
1400000US25027751102|144583|41268
1400000US25027752101|146033|14644
1400000US25027752102|153771|23096
1400000US25027753100|118750|29964
1400000US25027753200|91894|22242
1400000US25027754100|104093|8172
1400000US25027754200|50472|9125
1400000US25027754300|49318|15094
1400000US25027754400|66131|11599
1400000US25027755100|58934|4979
1400000US25027755201|103063|15875
1400000US25027755202|97833|15755
1400000US25027756101|109567|10868
1400000US25027756102|127315|16522
1400000US25027757100|66958|25397
1400000US25027757200|33779|6921
1400000US25027757300|41719|16055
1400000US25027757400|68611|14486
1400000US25027757500|78030|18705
1400000US25027758101|98333|17489
1400000US25027758103|118466|30535
1400000US25027758104|158235|29747
1400000US25027759100|76382|15252
1400000US25027760100|71875|22382
1400000US25027761100|66587|23382
1400000US25027761200|117301|18864
1400000US25027761300|114904|25907
1400000US25027761401|225347|46006
1400000US25027761402|134914|54831
